# 42549,-0.36694,0.35251763,0.41608346,0.8705007
60621	0.10786429	0.7050625	Chicago, IL
62313	0.06321934	0.67626405	Basco, IL
85313	-0.23349309	0.57056785	Glendale, AZ
88344	-0.13652873	0.5465914	Pinon, NM
75856	0.011383307	0.5144893	Pennington, TX
76113	-0.018839391	0.5418923	Fort Worth, TX
76547	-0.022242032	0.5115149	Killeen, TX
77233	0.008559429	0.49034083	Houston, TX
83435	-0.20604552	0.7566937	Monteview, ID
90174	-0.31816804	0.59709644	Los Angeles, CA
90307	-0.31816804	0.59709644	Inglewood, CA
91187	-0.31816804	0.59709644	Pasadena, CA
91748	-0.31174362	0.59916055	Rowland Heights, CA
92352	-0.3008113	0.60153544	Lake Arrowhead, CA
77288	0.008559429	0.49034083	Houston, TX
79608	-0.05707889	0.53469586	Abilene, TX
98009	-0.30277672	0.8405458	Bellevue, WA
72303	0.08081194	0.58579576	West Memphis, AR
72379	0.07145128	0.56601155	Snow Lake, AR
93283	-0.3104126	0.62830853	Weldon, CA
94116	-0.3573177	0.67938876	San Francisco, CA
95587	-0.36257356	0.7216834	Piercy, CA
95743	-0.3406572	0.6863253	Rancho Cordova, CA
30032	0.16861698	0.5692028	Decatur, GA
30086	0.17104858	0.5721861	Stone Mountain, GA
11351	0.2878652	0.7165302	Flushing, NY
13355	0.25971964	0.7467613	Hubbardsville, NY
62622	0.07480035	0.6709056	Bluff Springs, IL
62635	0.08603651	0.6771302	Emden, IL
71475	0.041683428	0.51327956	Slagle, LA
49938	0.07038723	0.7846968	Ironwood, MI
50050	0.019172374	0.70726454	Churdan, IA
50518	0.021037346	0.7136253	Barnum, IA
57720	-0.09256922	0.77009463	Buffalo, SD
20044	0.2537318	0.67497027	Washington, DC
20244	0.2537318	0.67497027	Washington, DC
22943	0.23340277	0.6557318	Greenwood, VA
23955	0.24583875	0.64149547	Nottoway, VA
04737	0.32221612	0.8295487	Clayton Lake, ME
05150	0.29345885	0.76409304	North Springfield, VT
05620	0.28883937	0.7796408	Montpelier, VT
15866	0.22355807	0.70736647	Troutville, PA
12943	0.27471605	0.7745993	Keene Valley, NY
11550	0.29092267	0.7158226	Hempstead, NY
18434	0.26311597	0.72334504	Jessup, PA
82223	-0.10755666	0.71110916	Lingle, WY
84006	-0.2109761	0.69691503	Bingham Canyon, UT
91341	-0.31816804	0.59709644	San Fernando, CA
90012	-0.31621736	0.60160244	Los Angeles, CA
97631	-0.3318453	0.8021778	Monmouth, OR
98434	-0.30804473	0.835423	Tacoma, WA
97011	-0.31486312	0.8066733	Brightwood, OR
97202	-0.32173568	0.8106364	Portland, OR
79966	-0.15200403	0.53112173	El Paso, TX
55599	0.03114822	0.75752544	Loretto, MN
55812	0.047081564	0.78934836	Duluth, MN
65588	0.06478908	0.6177138	Winona, MO
67214	-0.018018829	0.62873244	Wichita, KS
